,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2017-01-03,45.78,46.35,46.46,45.73,54610,95355302.0,1.6,1.71,0.78,0.61
1,2017-01-04,46.38,47.19,47.68,46.38,73515,131291285.0,2.8,1.81,0.84,0.82
2,2017-01-05,47.16,47.21,47.55,46.9,39167,70107045.0,1.38,0.04,0.02,0.44
3,2017-01-06,47.06,47.52,48.04,46.93,52900,95291994.0,2.35,0.66,0.31,0.59
4,2017-01-09,47.47,47.55,47.89,47.11,30744,55255219.0,1.64,0.06,0.03,0.34
5,2017-01-10,47.52,46.72,47.76,46.69,34945,62615217.0,2.25,-1.75,-0.83,0.39
6,2017-01-11,46.72,45.86,47.11,45.81,66416,116346930.0,2.78,-1.84,-0.86,0.74
7,2017-01-12,45.86,44.14,46.02,44.04,100124,170622156.0,4.32,-3.75,-1.72,1.11
8,2017-01-13,44.07,42.87,44.43,42.74,85865,140982478.0,3.83,-2.88,-1.27,0.95
9,2017-01-16,43.05,42.53,43.39,40.61,67240,108235163.0,6.48,-0.79,-0.34,0.75
10,2017-01-17,42.12,43.03,43.1,42.12,33536,54082760.0,2.3,1.18,0.5,0.37
11,2017-01-18,43.08,42.69,43.08,42.32,27164,43836908.0,1.77,-0.79,-0.34,0.3
12,2017-01-19,42.53,43.16,43.21,42.53,23110,37469577.0,1.59,1.1,0.47,0.26
13,2017-01-20,43.16,43.68,43.75,43.0,24975,41082409.0,1.74,1.2,0.52,0.28
14,2017-01-23,43.62,44.01,44.38,43.31,47932,79418324.0,2.45,0.76,0.33,0.53
15,2017-01-24,43.94,43.52,43.94,43.34,31591,52122352.0,1.36,-1.11,-0.49,0.35
16,2017-01-25,43.65,43.99,44.25,43.39,25904,43102729.0,1.98,1.08,0.47,0.29
17,2017-01-26,44.12,44.17,44.33,43.86,19770,32962906.0,1.07,0.41,0.18,0.22
18,2017-02-03,44.17,44.14,44.66,43.65,20638,34326033.0,2.29,-0.07,-0.03,0.23
19,2017-02-06,44.07,44.3,44.53,43.62,27265,45574053.0,2.06,0.36,0.16,0.3
20,2017-02-07,44.3,44.2,44.61,44.17,28688,48132075.0,0.99,-0.23,-0.1,0.32
21,2017-02-08,44.17,45.24,45.78,44.12,76083,129936193.0,3.76,2.35,1.04,0.85
22,2017-02-09,45.55,45.81,45.99,45.34,33575,57930501.0,1.44,1.26,0.57,0.37
23,2017-02-10,45.86,45.99,46.64,45.73,51419,89942599.0,1.99,0.39,0.18,0.57
24,2017-02-13,45.94,45.91,46.38,45.86,29919,52075261.0,1.13,-0.17,-0.08,0.33
25,2017-02-14,45.89,46.12,46.25,45.63,29191,50828875.0,1.35,0.46,0.21,0.32
26,2017-02-15,46.41,46.07,46.9,45.76,41655,73061392.0,2.47,-0.11,-0.05,0.46
27,2017-02-16,46.07,46.07,46.38,45.7,32401,56402448.0,1.48,0.0,0.0,0.36
28,2017-02-17,46.59,46.25,47.11,45.76,69729,122326636.0,2.93,0.39,0.18,0.77
29,2017-02-20,46.77,46.64,46.95,45.94,39906,70152422.0,2.18,0.84,0.39,0.44
30,2017-02-21,46.64,46.59,46.8,46.33,36955,65100088.0,1.01,-0.11,-0.05,0.41
31,2017-02-22,46.59,46.35,46.77,46.12,41632,73080079.0,1.4,-0.52,-0.24,0.46
32,2017-02-23,46.38,46.82,46.85,45.44,106513,186036266.0,3.04,1.01,0.47,1.18
33,2017-02-24,46.74,46.82,47.16,46.46,58410,103614593.0,1.5,0.0,0.0,0.65
34,2017-02-27,47.11,46.64,47.45,46.54,53806,95677205.0,1.94,-0.38,-0.18,0.6
35,2017-02-28,46.64,46.56,46.72,46.04,28656,50249619.0,1.46,-0.17,-0.08,0.32
36,2017-03-01,46.59,46.85,46.98,46.38,30383,53587312.0,1.29,0.62,0.29,0.34
37,2017-03-02,46.85,47.08,47.45,46.74,52065,92824454.0,1.52,0.49,0.23,0.58
38,2017-03-03,46.82,46.77,47.11,46.59,34054,60247557.0,1.1,-0.66,-0.31,0.38
39,2017-03-06,46.8,47.71,47.71,46.61,59055,105626505.0,2.35,2.01,0.94,0.66
40,2017-03-07,47.68,48.33,48.46,47.42,75493,137668528.0,2.18,1.3,0.62,0.84
41,2017-03-08,48.1,47.89,48.33,47.65,44928,81687116.0,1.41,-0.91,-0.44,0.5
42,2017-03-09,48.07,46.9,48.23,46.77,52618,94148852.0,3.05,-2.07,-0.99,0.59
43,2017-03-10,47.06,47.24,47.42,46.85,25879,46194836.0,1.22,0.72,0.34,0.29
44,2017-03-13,47.16,47.89,47.94,46.56,75497,135783289.0,2.92,1.38,0.65,0.84
45,2017-03-14,47.86,47.58,48.12,47.45,45045,81536720.0,1.4,-0.65,-0.31,0.5
46,2017-03-15,47.58,47.13,47.89,47.03,34286,61381954.0,1.81,-0.95,-0.45,0.38
47,2017-03-16,47.06,47.11,47.65,46.82,33240,59406409.0,1.76,-0.04,-0.02,0.37
48,2017-03-17,47.29,46.64,47.42,46.56,35994,64027270.0,1.83,-1.0,-0.47,0.4
49,2017-03-20,46.54,47.16,47.65,46.54,44537,79238226.0,2.38,1.11,0.52,0.49
50,2017-03-21,47.0,47.68,47.94,46.85,52780,94955641.0,2.31,1.1,0.52,0.58
51,2017-03-22,47.47,47.81,48.15,47.29,40897,73896797.0,1.8,0.27,0.13,0.45
52,2017-03-23,47.81,48.77,48.85,47.76,142692,262300134.0,2.28,2.01,0.96,1.58
53,2017-03-24,48.72,48.54,49.03,48.41,76334,140749529.0,1.27,-0.47,-0.23,0.85
54,2017-03-27,49.11,47.65,49.29,47.34,122060,222016109.0,4.02,-1.83,-0.89,1.35
55,2017-03-28,47.55,47.58,47.97,47.03,31008,55740350.0,1.97,-0.15,-0.07,0.34
56,2017-03-29,47.55,47.03,47.73,47.03,43279,77409584.0,1.47,-1.16,-0.55,0.48
57,2017-03-30,46.9,47.0,47.29,46.22,50293,88990708.0,2.28,-0.06,-0.03,0.56
58,2017-03-31,46.74,47.16,47.5,46.74,25865,46123174.0,1.62,0.34,0.16,0.29
59,2017-04-05,49.89,48.59,51.66,48.07,219381,407144048.0,7.61,3.03,1.43,2.43
60,2017-04-06,48.46,47.32,48.46,47.03,114630,206806955.0,2.94,-2.61,-1.27,1.27
61,2017-04-07,47.16,46.93,47.34,46.87,57204,101881495.0,0.99,-0.82,-0.39,0.63
62,2017-04-10,46.93,48.2,48.64,46.82,116475,211315119.0,3.88,2.71,1.27,1.29
63,2017-04-11,48.2,48.56,48.85,47.68,132129,242051353.0,2.43,0.75,0.36,1.46
64,2017-04-12,48.2,47.47,48.41,47.42,83292,150783068.0,2.04,-2.24,-1.09,0.92
65,2017-04-13,47.26,48.64,48.82,47.13,103938,190347887.0,3.56,2.46,1.17,1.15
66,2017-04-14,48.69,47.42,48.75,47.42,92104,167767793.0,2.73,-2.51,-1.22,1.02
67,2017-04-17,47.5,46.64,47.5,46.28,63249,111918030.0,2.57,-1.64,-0.78,0.7
68,2017-04-18,46.64,46.3,47.03,44.85,87570,152775589.0,4.67,-0.73,-0.34,0.97
69,2017-04-19,46.07,45.91,46.25,45.29,50898,88070918.0,2.07,-0.84,-0.39,0.56
70,2017-04-20,45.91,46.3,46.82,45.6,62605,109613564.0,2.66,0.85,0.39,0.69
71,2017-04-21,46.35,45.81,46.72,45.47,38700,67299814.0,2.7,-1.06,-0.49,0.43
72,2017-04-24,45.68,44.25,45.68,44.12,58044,98111781.0,3.41,-3.41,-1.56,0.64
73,2017-04-25,44.43,44.33,45.39,44.25,32054,54130590.0,2.58,0.18,0.08,0.36
74,2017-04-26,44.53,44.69,44.9,44.12,37040,62512006.0,1.76,0.81,0.36,0.41
