,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2017-01-03,44.07,45.0,45.05,44.07,57229,47651861.0,2.22,1.99,0.88,1.27
1,2017-01-04,45.05,45.51,45.87,44.74,69735,58999358.0,2.51,1.13,0.51,1.54
2,2017-01-05,45.46,45.77,46.6,45.46,64951,55747417.0,2.5,0.57,0.26,1.44
3,2017-01-06,45.77,45.98,46.13,45.51,42555,36315665.0,1.35,0.46,0.21,0.94
4,2017-01-09,45.77,46.7,46.9,45.72,49540,42833004.0,2.57,1.57,0.72,1.1
5,2017-01-10,46.54,45.98,46.8,45.72,57536,49607254.0,2.31,-1.54,-0.72,1.27
6,2017-01-11,45.82,45.62,46.44,45.51,37924,32409266.0,2.02,-0.78,-0.36,0.84
7,2017-01-12,45.46,44.79,46.18,44.69,48580,40903740.0,3.27,-1.82,-0.83,1.07
8,2017-01-13,44.9,44.07,45.26,43.09,45284,37643186.0,4.84,-1.61,-0.72,1.0
9,2017-01-16,44.02,41.65,44.02,40.93,90406,71411000.0,7.01,-5.49,-2.42,2.0
10,2017-01-17,41.6,42.01,42.27,41.14,51146,39625193.0,2.71,0.86,0.36,1.13
11,2017-01-18,41.96,42.01,42.89,41.76,46769,36725065.0,2.69,0.0,0.0,1.03
12,2017-01-19,42.06,41.09,42.17,40.93,72680,56032488.0,2.95,-2.19,-0.92,1.61
13,2017-01-20,40.78,42.01,42.22,40.78,81654,62916820.0,3.5,2.24,0.92,1.81
14,2017-01-23,41.96,42.63,42.84,41.81,53351,42126628.0,2.45,1.48,0.62,1.18
15,2017-01-24,42.73,42.89,43.51,42.43,48817,39005378.0,2.53,0.61,0.26,1.08
16,2017-01-25,42.89,43.25,43.35,42.68,31877,25504309.0,1.56,0.84,0.36,0.7
17,2017-01-26,43.51,43.15,43.51,42.99,23448,18814593.0,1.2,-0.23,-0.1,0.52
18,2017-02-03,43.3,42.99,43.45,42.79,19410,15549201.0,1.53,-0.37,-0.16,0.43
19,2017-02-06,42.89,43.61,43.97,42.68,40139,32394775.0,3.0,1.44,0.62,0.89
20,2017-02-07,43.66,43.71,44.54,43.35,49884,40720685.0,2.73,0.23,0.1,1.1
21,2017-02-08,43.61,44.07,44.07,43.45,33641,27373564.0,1.42,0.82,0.36,0.74
22,2017-02-09,44.07,44.38,44.64,43.92,33651,27758101.0,1.63,0.7,0.31,0.74
23,2017-02-10,44.38,44.28,44.74,44.12,40202,33241325.0,1.4,-0.23,-0.1,0.89
24,2017-02-13,44.07,44.43,44.95,44.02,49376,40893764.0,2.1,0.34,0.15,1.09
25,2017-02-14,44.28,44.43,44.69,44.28,39319,32523523.0,0.92,0.0,0.0,0.87
26,2017-02-15,44.23,44.23,44.54,44.02,31216,25683771.0,1.17,-0.45,-0.2,0.69
27,2017-02-16,44.12,44.74,44.95,44.02,51978,43067573.0,2.1,1.15,0.51,1.15
28,2017-02-17,44.84,43.76,44.84,43.51,46170,38005539.0,2.97,-2.19,-0.98,1.02
29,2017-02-20,43.66,44.43,44.48,43.66,48250,39626851.0,1.87,1.53,0.67,1.07
30,2017-02-21,44.43,44.69,44.95,44.23,78821,65417219.0,1.62,0.59,0.26,1.74
31,2017-02-22,44.64,46.13,46.34,44.59,121646,102992048.0,3.92,3.22,1.44,2.69
32,2017-02-23,45.98,45.41,46.08,44.9,78996,66775887.0,2.56,-1.56,-0.72,1.75
33,2017-02-24,45.15,45.41,45.46,44.59,52244,43695922.0,1.92,0.0,0.0,1.16
34,2017-02-27,45.36,44.74,45.67,44.69,41166,34465576.0,2.16,-1.48,-0.67,0.91
35,2017-02-28,44.69,44.95,45.1,44.48,34323,28568730.0,1.39,0.47,0.21,0.76
36,2017-03-01,44.95,45.05,45.26,44.43,43616,36444640.0,1.85,0.22,0.1,0.96
37,2017-03-02,45.05,44.48,45.41,44.38,34157,28412558.0,2.29,-1.27,-0.57,0.76
38,2017-03-03,44.54,44.28,44.54,43.87,36142,29604083.0,1.51,-0.45,-0.2,0.8
39,2017-03-06,44.33,44.64,44.69,43.97,50420,41633351.0,1.63,0.81,0.36,1.11
40,2017-03-07,44.54,44.84,44.95,44.54,33924,28217630.0,0.92,0.45,0.2,0.75
41,2017-03-08,44.79,44.59,45.05,44.48,30733,25573477.0,1.27,-0.56,-0.25,0.68
